syd,did,wei,symptom,diagnose,symptom_index,symptom_vec,diagnose_index,diagnose_vec,symptom_vec_scaled,diagnose_vec_scaled,features,prediction
293.0,136.0,1.0,Headache and weakness,Cavernous sinus thrombosishead vein blood clot,78.0,"(246,[78],[1.0])",703.0,"(1156,[703],[1.0])","(246,[78],[1.0])","(1156,[703],[1.0])","(1402,[78,949],[1.0,1.0])",0
26.0,186.0,2.0,Eye pain (Irritation),Conjunctivitispink eye,55.0,"(246,[55],[1.0])",244.0,"(1156,[244],[1.0])","(246,[55],[1.0])","(1156,[244],[1.0])","(1402,[55,490],[1.0,1.0])",0
29.0,186.0,0.0,Fever,Conjunctivitispink eye,19.0,"(246,[19],[1.0])",244.0,"(1156,[244],[1.0])","(246,[19],[1.0])","(1156,[244],[1.0])","(1402,[19,490],[1.0,1.0])",0
112.0,186.0,0.0,Visual problems,Conjunctivitispink eye,12.0,"(246,[12],[1.0])",244.0,"(1156,[244],[1.0])","(246,[12],[1.0])","(1156,[244],[1.0])","(1402,[12,490],[1.0,1.0])",0
160.0,186.0,2.0,Eye redness,Conjunctivitispink eye,113.0,"(246,[113],[1.0])",244.0,"(1156,[244],[1.0])","(246,[113],[1.0])","(1156,[244],[1.0])","(1402,[113,490],[1.0,1.0])",0
195.0,186.0,2.0,Eye swelling,Conjunctivitispink eye,177.0,"(246,[177],[1.0])",244.0,"(1156,[244],[1.0])","(246,[177],[1.0])","(1156,[244],[1.0])","(1402,[177,490],[1.0,1.0])",0
259.0,186.0,2.0,Itchy eyes,Conjunctivitispink eye,238.0,"(246,[238],[1.0])",244.0,"(1156,[244],[1.0])","(246,[238],[1.0])","(1156,[244],[1.0])","(1402,[238,490],[1.0,1.0])",0
26.0,192.0,2.0,Eye pain (Irritation),Corneal abrasionscrape on eye,55.0,"(246,[55],[1.0])",331.0,"(1156,[331],[1.0])","(246,[55],[1.0])","(1156,[331],[1.0])","(1402,[55,577],[1.0,1.0])",0
112.0,192.0,2.0,Visual problems,Corneal abrasionscrape on eye,12.0,"(246,[12],[1.0])",331.0,"(1156,[331],[1.0])","(246,[12],[1.0])","(1156,[331],[1.0])","(1402,[12,577],[1.0,1.0])",0
128.0,192.0,2.0,Inconsolable baby,Corneal abrasionscrape on eye,134.0,"(246,[134],[1.0])",331.0,"(1156,[331],[1.0])","(246,[134],[1.0])","(1156,[331],[1.0])","(1402,[134,577],[1.0,1.0])",0
160.0,192.0,2.0,Eye redness,Corneal abrasionscrape on eye,113.0,"(246,[113],[1.0])",331.0,"(1156,[331],[1.0])","(246,[113],[1.0])","(1156,[331],[1.0])","(1402,[113,577],[1.0,1.0])",0
200.0,192.0,2.0,Blurry vision,Corneal abrasionscrape on eye,201.0,"(246,[201],[1.0])",331.0,"(1156,[331],[1.0])","(246,[201],[1.0])","(1156,[331],[1.0])","(1402,[201,577],[1.0,1.0])",0
26.0,193.0,2.0,Eye pain (Irritation),Corneal foreign bodyobject in the eye,55.0,"(246,[55],[1.0])",413.0,"(1156,[413],[1.0])","(246,[55],[1.0])","(1156,[413],[1.0])","(1402,[55,659],[1.0,1.0])",0
112.0,193.0,2.0,Visual problems,Corneal foreign bodyobject in the eye,12.0,"(246,[12],[1.0])",413.0,"(1156,[413],[1.0])","(246,[12],[1.0])","(1156,[413],[1.0])","(1402,[12,659],[1.0,1.0])",0
160.0,193.0,2.0,Eye redness,Corneal foreign bodyobject in the eye,113.0,"(246,[113],[1.0])",413.0,"(1156,[413],[1.0])","(246,[113],[1.0])","(1156,[413],[1.0])","(1402,[113,659],[1.0,1.0])",0
200.0,193.0,2.0,Blurry vision,Corneal foreign bodyobject in the eye,201.0,"(246,[201],[1.0])",413.0,"(1156,[413],[1.0])","(246,[201],[1.0])","(1156,[413],[1.0])","(1402,[201,659],[1.0,1.0])",0
26.0,300.0,0.0,Eye pain (Irritation),Foreign body in the eye,55.0,"(246,[55],[1.0])",956.0,"(1156,[956],[1.0])","(246,[55],[1.0])","(1156,[956],[1.0])","(1402,[55,1202],[1.0,1.0])",0
26.0,319.0,1.0,Eye pain (Irritation),Glaucomaelevated eye pressure,55.0,"(246,[55],[1.0])",342.0,"(1156,[342],[1.0])","(246,[55],[1.0])","(1156,[342],[1.0])","(1402,[55,588],[1.0,1.0])",0
41.0,319.0,1.0,Headache,Glaucomaelevated eye pressure,3.0,"(246,[3],[1.0])",342.0,"(1156,[342],[1.0])","(246,[3],[1.0])","(1156,[342],[1.0])","(1402,[3,588],[1.0,1.0])",0
112.0,319.0,1.0,Visual problems,Glaucomaelevated eye pressure,12.0,"(246,[12],[1.0])",342.0,"(1156,[342],[1.0])","(246,[12],[1.0])","(1156,[342],[1.0])","(1402,[12,588],[1.0,1.0])",0
160.0,319.0,1.0,Eye redness,Glaucomaelevated eye pressure,113.0,"(246,[113],[1.0])",342.0,"(1156,[342],[1.0])","(246,[113],[1.0])","(1156,[342],[1.0])","(1402,[113,588],[1.0,1.0])",0
200.0,319.0,3.0,Blurry vision,Glaucomaelevated eye pressure,201.0,"(246,[201],[1.0])",342.0,"(1156,[342],[1.0])","(246,[201],[1.0])","(1156,[342],[1.0])","(1402,[201,588],[1.0,1.0])",0
26.0,358.0,2.0,Eye pain (Irritation),Hordeolumstye of eye,55.0,"(246,[55],[1.0])",584.0,"(1156,[584],[1.0])","(246,[55],[1.0])","(1156,[584],[1.0])","(1402,[55,830],[1.0,1.0])",0
190.0,358.0,2.0,Pustule (Collection of pus),Hordeolumstye of eye,213.0,"(246,[213],[1.0])",584.0,"(1156,[584],[1.0])","(246,[213],[1.0])","(1156,[584],[1.0])","(1402,[213,830],[1.0,1.0])",0
195.0,358.0,2.0,Eye swelling,Hordeolumstye of eye,177.0,"(246,[177],[1.0])",584.0,"(1156,[584],[1.0])","(246,[177],[1.0])","(1156,[584],[1.0])","(1402,[177,830],[1.0,1.0])",0
26.0,370.0,2.0,Eye pain (Irritation),Hyphematraumatic blood in eye,55.0,"(246,[55],[1.0])",974.0,"(1156,[974],[1.0])","(246,[55],[1.0])","(1156,[974],[1.0])","(1402,[55,1220],[1.0,1.0])",0
26.0,405.0,,Eye pain (Irritation),Keratitisinflammation of cornea,55.0,"(246,[55],[1.0])",985.0,"(1156,[985],[1.0])","(246,[55],[1.0])","(1156,[985],[1.0])","(1402,[55,1231],[1.0,1.0])",0
26.0,524.0,1.0,Eye pain (Irritation),Optic neuritisoptic nerve inflammation,55.0,"(246,[55],[1.0])",464.0,"(1156,[464],[1.0])","(246,[55],[1.0])","(1156,[464],[1.0])","(1402,[55,710],[1.0,1.0])",0
112.0,524.0,1.0,Visual problems,Optic neuritisoptic nerve inflammation,12.0,"(246,[12],[1.0])",464.0,"(1156,[464],[1.0])","(246,[12],[1.0])","(1156,[464],[1.0])","(1402,[12,710],[1.0,1.0])",0
197.0,524.0,1.0,Visual flashing lights,Optic neuritisoptic nerve inflammation,216.0,"(246,[216],[1.0])",464.0,"(1156,[464],[1.0])","(246,[216],[1.0])","(1156,[464],[1.0])","(1402,[216,710],[1.0,1.0])",0
200.0,524.0,1.0,Blurry vision,Optic neuritisoptic nerve inflammation,201.0,"(246,[201],[1.0])",464.0,"(1156,[464],[1.0])","(246,[201],[1.0])","(1156,[464],[1.0])","(1402,[201,710],[1.0,1.0])",0
26.0,563.0,3.0,Eye pain (Irritation),Periorbital cellulitisinfection around eye,55.0,"(246,[55],[1.0])",803.0,"(1156,[803],[1.0])","(246,[55],[1.0])","(1156,[803],[1.0])","(1402,[55,1049],[1.0,1.0])",0
195.0,563.0,2.0,Eye swelling,Periorbital cellulitisinfection around eye,177.0,"(246,[177],[1.0])",803.0,"(1156,[803],[1.0])","(246,[177],[1.0])","(1156,[803],[1.0])","(1402,[177,1049],[1.0,1.0])",0
26.0,774.0,0.0,Eye pain (Irritation),Toxoplasma infectionToxoplasmosisparasite infection,55.0,"(246,[55],[1.0])",861.0,"(1156,[861],[1.0])","(246,[55],[1.0])","(1156,[861],[1.0])","(1402,[55,1107],[1.0,1.0])",0
131.0,774.0,0.0,Swollen lymph nodes (Large lymph nodes),Toxoplasma infectionToxoplasmosisparasite infection,153.0,"(246,[153],[1.0])",861.0,"(1156,[861],[1.0])","(246,[153],[1.0])","(1156,[861],[1.0])","(1402,[153,1107],[1.0,1.0])",0
26.0,799.0,1.0,Eye pain (Irritation),"Uveitisiritis, eye inflammation",55.0,"(246,[55],[1.0])",508.0,"(1156,[508],[1.0])","(246,[55],[1.0])","(1156,[508],[1.0])","(1402,[55,754],[1.0,1.0])",0
112.0,799.0,2.0,Visual problems,"Uveitisiritis, eye inflammation",12.0,"(246,[12],[1.0])",508.0,"(1156,[508],[1.0])","(246,[12],[1.0])","(1156,[508],[1.0])","(1402,[12,754],[1.0,1.0])",0
160.0,799.0,1.0,Eye redness,"Uveitisiritis, eye inflammation",113.0,"(246,[113],[1.0])",508.0,"(1156,[508],[1.0])","(246,[113],[1.0])","(1156,[508],[1.0])","(1402,[113,754],[1.0,1.0])",0
200.0,799.0,2.0,Blurry vision,"Uveitisiritis, eye inflammation",201.0,"(246,[201],[1.0])",508.0,"(1156,[508],[1.0])","(246,[201],[1.0])","(1156,[508],[1.0])","(1402,[201,754],[1.0,1.0])",0
26.0,879.0,2.0,Eye pain (Irritation),Allergic conjunctivitisallergic reaction in the eye,55.0,"(246,[55],[1.0])",518.0,"(1156,[518],[1.0])","(246,[55],[1.0])","(1156,[518],[1.0])","(1402,[55,764],[1.0,1.0])",0
160.0,879.0,2.0,Eye redness,Allergic conjunctivitisallergic reaction in the eye,113.0,"(246,[113],[1.0])",518.0,"(1156,[518],[1.0])","(246,[113],[1.0])","(1156,[518],[1.0])","(1402,[113,764],[1.0,1.0])",0
259.0,879.0,2.0,Itchy eyes,Allergic conjunctivitisallergic reaction in the eye,238.0,"(246,[238],[1.0])",518.0,"(1156,[518],[1.0])","(246,[238],[1.0])","(1156,[518],[1.0])","(1402,[238,764],[1.0,1.0])",0
26.0,85.0,1.0,Eye pain (Irritation),Behcets diseasesmall blood vessel inflammation disorder,55.0,"(246,[55],[1.0])",184.0,"(1156,[184],[1.0])","(246,[55],[1.0])","(1156,[184],[1.0])","(1402,[55,430],[1.0,1.0])",0
58.0,85.0,0.0,Swelling of both legs,Behcets diseasesmall blood vessel inflammation disorder,57.0,"(246,[57],[1.0])",184.0,"(1156,[184],[1.0])","(246,[57],[1.0])","(1156,[184],[1.0])","(1402,[57,430],[1.0,1.0])",0
61.0,85.0,0.0,Mouth pain,Behcets diseasesmall blood vessel inflammation disorder,137.0,"(246,[137],[1.0])",184.0,"(1156,[184],[1.0])","(246,[137],[1.0])","(1156,[184],[1.0])","(1402,[137,430],[1.0,1.0])",0
158.0,85.0,1.0,Mouth ulcers,Behcets diseasesmall blood vessel inflammation disorder,205.0,"(246,[205],[1.0])",184.0,"(1156,[184],[1.0])","(246,[205],[1.0])","(1156,[184],[1.0])","(1402,[205,430],[1.0,1.0])",0
190.0,85.0,0.0,Pustule (Collection of pus),Behcets diseasesmall blood vessel inflammation disorder,213.0,"(246,[213],[1.0])",184.0,"(1156,[184],[1.0])","(246,[213],[1.0])","(1156,[184],[1.0])","(1402,[213,430],[1.0,1.0])",0
202.0,85.0,0.0,Painful gums,Behcets diseasesmall blood vessel inflammation disorder,189.0,"(246,[189],[1.0])",184.0,"(1156,[184],[1.0])","(246,[189],[1.0])","(1156,[184],[1.0])","(1402,[189,430],[1.0,1.0])",0
203.0,85.0,0.0,Swollen gums,Behcets diseasesmall blood vessel inflammation disorder,200.0,"(246,[200],[1.0])",184.0,"(1156,[184],[1.0])","(246,[200],[1.0])","(1156,[184],[1.0])","(1402,[200,430],[1.0,1.0])",0
26.0,992.0,0.0,Eye pain (Irritation),Graves' diseaseoverproduction of thyroid hormone,55.0,"(246,[55],[1.0])",580.0,"(1156,[580],[1.0])","(246,[55],[1.0])","(1156,[580],[1.0])","(1402,[55,826],[1.0,1.0])",0
73.0,992.0,1.0,Heart pulsations and palpitations,Graves' diseaseoverproduction of thyroid hormone,115.0,"(246,[115],[1.0])",580.0,"(1156,[580],[1.0])","(246,[115],[1.0])","(1156,[580],[1.0])","(1402,[115,826],[1.0,1.0])",0
160.0,992.0,0.0,Eye redness,Graves' diseaseoverproduction of thyroid hormone,113.0,"(246,[113],[1.0])",580.0,"(1156,[580],[1.0])","(246,[113],[1.0])","(1156,[580],[1.0])","(1402,[113,826],[1.0,1.0])",0
26.0,1357.0,0.0,Eye pain (Irritation),Retrobulbar Neuritis,55.0,"(246,[55],[1.0])",634.0,"(1156,[634],[1.0])","(246,[55],[1.0])","(1156,[634],[1.0])","(1402,[55,880],[1.0,1.0])",0
112.0,1357.0,0.0,Visual problems,Retrobulbar Neuritis,12.0,"(246,[12],[1.0])",634.0,"(1156,[634],[1.0])","(246,[12],[1.0])","(1156,[634],[1.0])","(1402,[12,880],[1.0,1.0])",0
112.0,1357.0,0.0,Visual problems,Retrobulbar Neuritis,12.0,"(246,[12],[1.0])",634.0,"(1156,[634],[1.0])","(246,[12],[1.0])","(1156,[634],[1.0])","(1402,[12,880],[1.0,1.0])",0
26.0,1249.0,0.0,Eye pain (Irritation),Scleritisinflammation of the eye,55.0,"(246,[55],[1.0])",485.0,"(1156,[485],[1.0])","(246,[55],[1.0])","(1156,[485],[1.0])","(1402,[55,731],[1.0,1.0])",0
112.0,1249.0,0.0,Visual problems,Scleritisinflammation of the eye,12.0,"(246,[12],[1.0])",485.0,"(1156,[485],[1.0])","(246,[12],[1.0])","(1156,[485],[1.0])","(1402,[12,731],[1.0,1.0])",0
112.0,1249.0,0.0,Visual problems,Scleritisinflammation of the eye,12.0,"(246,[12],[1.0])",485.0,"(1156,[485],[1.0])","(246,[12],[1.0])","(1156,[485],[1.0])","(1402,[12,731],[1.0,1.0])",0
160.0,1249.0,0.0,Eye redness,Scleritisinflammation of the eye,113.0,"(246,[113],[1.0])",485.0,"(1156,[485],[1.0])","(246,[113],[1.0])","(1156,[485],[1.0])","(1402,[113,731],[1.0,1.0])",0
26.0,1367.0,1.0,Eye pain (Irritation),Tear duct infectionDacryocystitis,55.0,"(246,[55],[1.0])",489.0,"(1156,[489],[1.0])","(246,[55],[1.0])","(1156,[489],[1.0])","(1402,[55,735],[1.0,1.0])",0
29.0,1367.0,1.0,Fever,Tear duct infectionDacryocystitis,19.0,"(246,[19],[1.0])",489.0,"(1156,[489],[1.0])","(246,[19],[1.0])","(1156,[489],[1.0])","(1402,[19,735],[1.0,1.0])",0
160.0,1367.0,1.0,Eye redness,Tear duct infectionDacryocystitis,113.0,"(246,[113],[1.0])",489.0,"(1156,[489],[1.0])","(246,[113],[1.0])","(1156,[489],[1.0])","(1402,[113,735],[1.0,1.0])",0
195.0,1367.0,1.0,Eye swelling,Tear duct infectionDacryocystitis,177.0,"(246,[177],[1.0])",489.0,"(1156,[489],[1.0])","(246,[177],[1.0])","(1156,[489],[1.0])","(1402,[177,735],[1.0,1.0])",0
26.0,1475.0,1.0,Eye pain (Irritation),Corneal ulcer,55.0,"(246,[55],[1.0])",556.0,"(1156,[556],[1.0])","(246,[55],[1.0])","(1156,[556],[1.0])","(1402,[55,802],[1.0,1.0])",0
112.0,1475.0,0.0,Visual problems,Corneal ulcer,12.0,"(246,[12],[1.0])",556.0,"(1156,[556],[1.0])","(246,[12],[1.0])","(1156,[556],[1.0])","(1402,[12,802],[1.0,1.0])",0
160.0,1475.0,1.0,Eye redness,Corneal ulcer,113.0,"(246,[113],[1.0])",556.0,"(1156,[556],[1.0])","(246,[113],[1.0])","(1156,[556],[1.0])","(1402,[113,802],[1.0,1.0])",0
27.0,173.0,0.0,Facial pain,Cluster headacheone-sided headache behind the eye,144.0,"(246,[144],[1.0])",552.0,"(1156,[552],[1.0])","(246,[144],[1.0])","(1156,[552],[1.0])","(1402,[144,798],[1.0,1.0])",0
41.0,173.0,1.0,Headache,Cluster headacheone-sided headache behind the eye,3.0,"(246,[3],[1.0])",552.0,"(1156,[552],[1.0])","(246,[3],[1.0])","(1156,[552],[1.0])","(1402,[3,798],[1.0,1.0])",0
304.0,173.0,0.0,High blood pressure,Cluster headacheone-sided headache behind the eye,44.0,"(246,[44],[1.0])",552.0,"(1156,[552],[1.0])","(246,[44],[1.0])","(1156,[552],[1.0])","(1402,[44,798],[1.0,1.0])",0
27.0,701.0,,Facial pain,Sialolithiasissalivary gland stone,144.0,"(246,[144],[1.0])",1101.0,"(1156,[1101],[1.0])","(246,[144],[1.0])","(1156,[1101],[1.0])","(1402,[144,1347],[1.0,1.0])",0
27.0,782.0,1.0,Facial pain,Trigeminal neuralgiafacial nerve pain,144.0,"(246,[144],[1.0])",502.0,"(1156,[502],[1.0])","(246,[144],[1.0])","(1156,[502],[1.0])","(1402,[144,748],[1.0,1.0])",0
41.0,782.0,0.0,Headache,Trigeminal neuralgiafacial nerve pain,3.0,"(246,[3],[1.0])",502.0,"(1156,[502],[1.0])","(246,[3],[1.0])","(1156,[502],[1.0])","(1402,[3,748],[1.0,1.0])",0
187.0,782.0,1.0,Jaw pain,Trigeminal neuralgiafacial nerve pain,135.0,"(246,[135],[1.0])",502.0,"(1156,[502],[1.0])","(246,[135],[1.0])","(1156,[502],[1.0])","(1402,[135,748],[1.0,1.0])",0
244.0,782.0,1.0,Face numbness (paresthesias),Trigeminal neuralgiafacial nerve pain,167.0,"(246,[167],[1.0])",502.0,"(1156,[502],[1.0])","(246,[167],[1.0])","(1156,[502],[1.0])","(1402,[167,748],[1.0,1.0])",0
27.0,858.0,1.0,Facial pain,"Polymyalgia rheumaticaPMR, muscle and joint disorder",144.0,"(246,[144],[1.0])",287.0,"(1156,[287],[1.0])","(246,[144],[1.0])","(1156,[287],[1.0])","(1402,[144,533],[1.0,1.0])",0
53.0,858.0,0.0,Joint pain,"Polymyalgia rheumaticaPMR, muscle and joint disorder",79.0,"(246,[79],[1.0])",287.0,"(1156,[287],[1.0])","(246,[79],[1.0])","(1156,[287],[1.0])","(1402,[79,533],[1.0,1.0])",0
62.0,858.0,1.0,Muscle pain,"Polymyalgia rheumaticaPMR, muscle and joint disorder",89.0,"(246,[89],[1.0])",287.0,"(1156,[287],[1.0])","(246,[89],[1.0])","(1156,[287],[1.0])","(1402,[89,533],[1.0,1.0])",0
114.0,858.0,0.0,General weakness,"Polymyalgia rheumaticaPMR, muscle and joint disorder",114.0,"(246,[114],[1.0])",287.0,"(1156,[287],[1.0])","(246,[114],[1.0])","(1156,[287],[1.0])","(1402,[114,533],[1.0,1.0])",0
237.0,858.0,0.0,Joint stiffness,"Polymyalgia rheumaticaPMR, muscle and joint disorder",160.0,"(246,[160],[1.0])",287.0,"(1156,[287],[1.0])","(246,[160],[1.0])","(1156,[287],[1.0])","(1402,[160,533],[1.0,1.0])",0
301.0,858.0,0.0,Shoulder stiffness or tightness,"Polymyalgia rheumaticaPMR, muscle and joint disorder",127.0,"(246,[127],[1.0])",287.0,"(1156,[287],[1.0])","(246,[127],[1.0])","(1156,[287],[1.0])","(1402,[127,533],[1.0,1.0])",0
27.0,905.0,1.0,Facial pain,Erysipelasbacterial skin infection,144.0,"(246,[144],[1.0])",423.0,"(1156,[423],[1.0])","(246,[144],[1.0])","(1156,[423],[1.0])","(1402,[144,669],[1.0,1.0])",0
81.0,905.0,2.0,Rash,Erysipelasbacterial skin infection,8.0,"(246,[8],[1.0])",423.0,"(1156,[423],[1.0])","(246,[8],[1.0])","(1156,[423],[1.0])","(1402,[8,669],[1.0,1.0])",0
152.0,905.0,2.0,Painful rash,Erysipelasbacterial skin infection,212.0,"(246,[212],[1.0])",423.0,"(1156,[423],[1.0])","(246,[212],[1.0])","(1156,[423],[1.0])","(1402,[212,669],[1.0,1.0])",0
263.0,905.0,0.0,Skin infection,Erysipelasbacterial skin infection,118.0,"(246,[118],[1.0])",423.0,"(1156,[423],[1.0])","(246,[118],[1.0])","(1156,[423],[1.0])","(1402,[118,669],[1.0,1.0])",0
27.0,1076.0,0.0,Facial pain,Mucormycosisfungal infection,144.0,"(246,[144],[1.0])",1016.0,"(1156,[1016],[1.0])","(246,[144],[1.0])","(1156,[1016],[1.0])","(1402,[144,1262],[1.0,1.0])",0
28.0,68.0,1.0,Fainting,Atrioventricular node conduction blockheart block,18.0,"(246,[18],[1.0])",687.0,"(1156,[687],[1.0])","(246,[18],[1.0])","(1156,[687],[1.0])","(1402,[18,933],[1.0,1.0])",0
207.0,68.0,3.0,Low heart rate,Atrioventricular node conduction blockheart block,186.0,"(246,[186],[1.0])",687.0,"(1156,[687],[1.0])","(246,[186],[1.0])","(1156,[687],[1.0])","(1402,[186,933],[1.0,1.0])",0
28.0,368.0,2.0,Fainting,Hypertrophic cardiomyopathythickened heart muscle,18.0,"(246,[18],[1.0])",447.0,"(1156,[447],[1.0])","(246,[18],[1.0])","(1156,[447],[1.0])","(1402,[18,693],[1.0,1.0])",0
88.0,368.0,1.0,Shortness of breath,Hypertrophic cardiomyopathythickened heart muscle,2.0,"(246,[2],[1.0])",447.0,"(1156,[447],[1.0])","(246,[2],[1.0])","(1156,[447],[1.0])","(1402,[2,693],[1.0,1.0])",0
189.0,368.0,2.0,Heart murmur (Abnormal heart sound),Hypertrophic cardiomyopathythickened heart muscle,146.0,"(246,[146],[1.0])",447.0,"(1156,[447],[1.0])","(246,[146],[1.0])","(1156,[447],[1.0])","(1402,[146,693],[1.0,1.0])",0
262.0,368.0,1.0,Chest pain,Hypertrophic cardiomyopathythickened heart muscle,0.0,"(246,[0],[1.0])",447.0,"(1156,[447],[1.0])","(246,[0],[1.0])","(1156,[447],[1.0])","(1402,[0,693],[1.0,1.0])",0
28.0,1017.0,0.0,Fainting,Valvular heart diseaseabnormal heart valves,18.0,"(246,[18],[1.0])",303.0,"(1156,[303],[1.0])","(246,[18],[1.0])","(1156,[303],[1.0])","(1402,[18,549],[1.0,1.0])",0
88.0,1017.0,0.0,Shortness of breath,Valvular heart diseaseabnormal heart valves,2.0,"(246,[2],[1.0])",303.0,"(1156,[303],[1.0])","(246,[2],[1.0])","(1156,[303],[1.0])","(1402,[2,549],[1.0,1.0])",0
189.0,1017.0,2.0,Heart murmur (Abnormal heart sound),Valvular heart diseaseabnormal heart valves,146.0,"(246,[146],[1.0])",303.0,"(1156,[303],[1.0])","(246,[146],[1.0])","(1156,[303],[1.0])","(1402,[146,549],[1.0,1.0])",0
205.0,1017.0,0.0,Low blood pressure,Valvular heart diseaseabnormal heart valves,88.0,"(246,[88],[1.0])",303.0,"(1156,[303],[1.0])","(246,[88],[1.0])","(1156,[303],[1.0])","(1402,[88,549],[1.0,1.0])",0
239.0,1017.0,0.0,Chest burning,Valvular heart diseaseabnormal heart valves,46.0,"(246,[46],[1.0])",303.0,"(1156,[303],[1.0])","(246,[46],[1.0])","(1156,[303],[1.0])","(1402,[46,549],[1.0,1.0])",0
262.0,1017.0,0.0,Chest pain,Valvular heart diseaseabnormal heart valves,0.0,"(246,[0],[1.0])",303.0,"(1156,[303],[1.0])","(246,[0],[1.0])","(1156,[303],[1.0])","(1402,[0,549],[1.0,1.0])",0
28.0,1030.0,0.0,Fainting,Addison's diseaseadrenal insufficiency,18.0,"(246,[18],[1.0])",234.0,"(1156,[234],[1.0])","(246,[18],[1.0])","(1156,[234],[1.0])","(1402,[18,480],[1.0,1.0])",0
62.0,1030.0,0.0,Muscle pain,Addison's diseaseadrenal insufficiency,89.0,"(246,[89],[1.0])",234.0,"(1156,[234],[1.0])","(246,[89],[1.0])","(1156,[234],[1.0])","(1402,[89,480],[1.0,1.0])",0
204.0,1030.0,2.0,Low blood sugar,Addison's diseaseadrenal insufficiency,171.0,"(246,[171],[1.0])",234.0,"(1156,[234],[1.0])","(246,[171],[1.0])","(1156,[234],[1.0])","(1402,[171,480],[1.0,1.0])",0
205.0,1030.0,2.0,Low blood pressure,Addison's diseaseadrenal insufficiency,88.0,"(246,[88],[1.0])",234.0,"(1156,[234],[1.0])","(246,[88],[1.0])","(1156,[234],[1.0])","(1402,[88,480],[1.0,1.0])",0
206.0,1030.0,0.0,Darkening of the skin (Hyperpigmentation),Addison's diseaseadrenal insufficiency,155.0,"(246,[155],[1.0])",234.0,"(1156,[234],[1.0])","(246,[155],[1.0])","(1156,[234],[1.0])","(1402,[155,480],[1.0,1.0])",0
275.0,1030.0,0.0,Low back ache or pain,Addison's diseaseadrenal insufficiency,13.0,"(246,[13],[1.0])",234.0,"(1156,[234],[1.0])","(246,[13],[1.0])","(1156,[234],[1.0])","(1402,[13,480],[1.0,1.0])",0
28.0,391.0,1.0,Fainting,Insulin overdose,18.0,"(246,[18],[1.0])",449.0,"(1156,[449],[1.0])","(246,[18],[1.0])","(1156,[449],[1.0])","(1402,[18,695],[1.0,1.0])",0
71.0,391.0,1.0,Overdose,Insulin overdose,150.0,"(246,[150],[1.0])",449.0,"(1156,[449],[1.0])","(246,[150],[1.0])","(1156,[449],[1.0])","(1402,[150,695],[1.0,1.0])",0
77.0,391.0,1.0,Poisoning,Insulin overdose,81.0,"(246,[81],[1.0])",449.0,"(1156,[449],[1.0])","(246,[81],[1.0])","(1156,[449],[1.0])","(1402,[81,695],[1.0,1.0])",0
204.0,391.0,3.0,Low blood sugar,Insulin overdose,171.0,"(246,[171],[1.0])",449.0,"(1156,[449],[1.0])","(246,[171],[1.0])","(1156,[449],[1.0])","(1402,[171,695],[1.0,1.0])",0
28.0,468.0,1.0,Fainting,Methyl alcohol intoxicationmethanol,18.0,"(246,[18],[1.0])",785.0,"(1156,[785],[1.0])","(246,[18],[1.0])","(1156,[785],[1.0])","(1402,[18,1031],[1.0,1.0])",0
112.0,468.0,1.0,Visual problems,Methyl alcohol intoxicationmethanol,12.0,"(246,[12],[1.0])",785.0,"(1156,[785],[1.0])","(246,[12],[1.0])","(1156,[785],[1.0])","(1402,[12,1031],[1.0,1.0])",0
28.0,814.0,1.0,Fainting,Vertebral- basilar artery insufficiencyinadequate blood flow to the back of the brainvertebro-basilar insufficiency,18.0,"(246,[18],[1.0])",665.0,"(1156,[665],[1.0])","(246,[18],[1.0])","(1156,[665],[1.0])","(1402,[18,911],[1.0,1.0])",0
111.0,814.0,1.0,Vertigo (Room spinning),Vertebral- basilar artery insufficiencyinadequate blood flow to the back of the brainvertebro-basilar insufficiency,105.0,"(246,[105],[1.0])",665.0,"(1156,[665],[1.0])","(246,[105],[1.0])","(1156,[665],[1.0])","(1402,[105,911],[1.0,1.0])",0
112.0,814.0,1.0,Visual problems,Vertebral- basilar artery insufficiencyinadequate blood flow to the back of the brainvertebro-basilar insufficiency,12.0,"(246,[12],[1.0])",665.0,"(1156,[665],[1.0])","(246,[12],[1.0])","(1156,[665],[1.0])","(1402,[12,911],[1.0,1.0])",0
28.0,982.0,1.0,Fainting,Cardiac arrestheart stops,18.0,"(246,[18],[1.0])",898.0,"(1156,[898],[1.0])","(246,[18],[1.0])","(1156,[898],[1.0])","(1402,[18,1144],[1.0,1.0])",0
28.0,1018.0,0.0,Fainting,Aortic regurgitationleaking heart valve,18.0,"(246,[18],[1.0])",313.0,"(1156,[313],[1.0])","(246,[18],[1.0])","(1156,[313],[1.0])","(1402,[18,559],[1.0,1.0])",0
88.0,1018.0,0.0,Shortness of breath,Aortic regurgitationleaking heart valve,2.0,"(246,[2],[1.0])",313.0,"(1156,[313],[1.0])","(246,[2],[1.0])","(1156,[313],[1.0])","(1402,[2,559],[1.0,1.0])",0
189.0,1018.0,0.0,Heart murmur (Abnormal heart sound),Aortic regurgitationleaking heart valve,146.0,"(246,[146],[1.0])",313.0,"(1156,[313],[1.0])","(246,[146],[1.0])","(1156,[313],[1.0])","(1402,[146,559],[1.0,1.0])",0
